customer_id,full_name,dob,marital_status,num_children,region
1865,Sandra Payne,16/03/1949,Married,1,Auckland
1866,Robert Lowe,30/04/1956,Married,1,Southland
1867,Andrew Carr,29/05/2000,Single,1,Otago
1868,Lisa McDonald,31/12/1958,Married,1,Hawke's Bay
1869,Tracey Campbell,15/06/1959,Single,0,Bay of Plenty
1870,Hannah Smith,30/05/1989,Married,2,Northland
1871,Jake Holland,25/05/1949,Married,0,Bay of Plenty
1872,Michael Gardiner-Brown,12/10/1959,Single,0,Bay of Plenty
1873,Rhys Hodson-Cairns,24/05/1993,Married,0,Southland
1874,Chloe Vincent-Waters,02/11/1987,Single,0,Canterbury
1875,Monique Hardie,11/02/1992,Single,0,Waikato
1876,Christine Nolan,13/09/1991,Married,2,Hawke's Bay
1877,Anika Smith,22/12/2006,Married,1,Otago
1878,Janet Spencer,20/09/1960,Single,0,Auckland
1879,Nicole Smith-Smith,20/07/1996,Single,0,Bay of Plenty
1880,David Wilton-Jensen,23/04/1950,Married,0,Manawatu-Whanganui
1881,Jack Wallace,24/03/1955,Married,1,Auckland
1882,Michael Baker,06/04/1994,Married,1,Hawke's Bay
1883,Paula Patchett,31/10/1963,Single,0,Otago
1884,Kerry McManaway,02/01/1989,Married,2,Waikato
1885,David Perano,24/03/1968,Married,2,Southland
1886,Lance Fairhall,27/02/1990,Married,2,Southland
1887,Matthew Fisher,17/10/1966,Married,1,Bay of Plenty
1888,Mary Brown,12/05/1978,Married,2,Southland
1889,Andrew Dalziel,20/10/1958,Married,2,Canterbury
1890,Clinton Little,08/01/1999,Married,0,Northland
1891,Justin McEwen,09/09/1976,Married,0,Bay of Plenty
1892,Paul Jensen,29/11/1956,Married,2,Taranaki
1893,Geoffrey Bird,28/02/1988,Single,0,Canterbury
1894,Shannon Millar-McLachlan,17/05/1969,Married,3,Otago
1895,Chloe Gardner,17/04/1979,Married,2,Waikato
1896,Rachel Sheridan,28/11/1998,Single,0,Bay of Plenty
1897,Raymond McEwen,27/07/1950,Single,0,Otago
1898,Martin Simpson-Hawkins,01/06/1962,Single,0,Hawke's Bay
1899,Georgina Miller,28/02/1983,Married,0,Wellington
1900,Anna Martin,02/11/1976,Single,0,Southland
1901,Thomas Smith,17/07/2003,Married,1,Hawke's Bay
1902,Kathryn Foote,06/10/1971,Single,0,Waikato
1903,Janet Jenkins,09/12/1984,Single,0,Southland
1904,Stacey Doherty,17/05/1953,Married,1,Bay of Plenty
1905,Chelsea Pritchard-Thornton,23/05/1997,Married,1,Canterbury
1906,Kelly West,04/10/1991,Single,0,Waikato
1907,Michael Forsyth,20/12/1994,Married,1,Hawke's Bay
1908,Jonathan Blackwell,02/07/1969,Married,2,Northland
1909,Oliver Freeth,09/09/1962,Single,0,Canterbury
1910,Tracey Moore,28/09/1961,Single,0,Northland
1911,Vanessa Carroll-Smith,15/05/1997,Single,0,Canterbury
1912,Jennifer Nielsen,21/03/2006,Married,1,Auckland
1913,Suzanne Willis,10/03/1956,Married,0,Bay of Plenty
1914,Nikau Kerr-Elliott,29/03/2005,Married,0,Canterbury
1915,Gillian Perry-Willis,03/06/1994,Married,1,Canterbury
1916,Michael Terry,04/05/1968,Married,1,Wellington
1917,Philip McMurray-Kennedy,14/11/1965,Married,0,Manawatu-Whanganui
1918,Ryan Smith,28/08/1949,Married,1,Manawatu-Whanganui
1919,Kirsten Woods,15/10/1994,Single,0,Northland
1920,Cody Edwards,17/01/1954,Single,0,Auckland
1921,Christine Jarvis,29/07/1975,Married,1,Otago
1922,Cooper Taylor,04/05/1957,Single,1,Otago
1923,Denis Connolly,21/09/1972,Single,0,Taranaki
1924,Belinda Burgess-Williams,27/09/1950,Single,0,Southland
1925,Edward Harrison,04/10/1984,Married,0,Waikato
1926,Katherine Manning,21/07/1945,Married,0,Otago
1927,Philip Smith-Greer,03/10/1947,Married,1,Wellington
1928,Kerry Smith,09/12/1985,Married,1,Hawke's Bay
1929,Tony Crawford-Wells,17/02/1974,Single,0,Wellington
1930,Natalie Larsen,10/05/1966,Married,2,Bay of Plenty
1931,Michelle Duncan,19/10/1948,Married,3,Northland
1932,Sally Smith,23/02/2004,Married,2,Hawke's Bay
1933,Paige Lyons,10/05/1954,Single,0,Manawatu-Whanganui
1934,Brooke Tapp-Middlemiss,16/01/1996,Married,2,Canterbury
1935,Julie Gilchrist,06/02/2004,Married,1,Northland
1936,Jessica McDonald,29/04/1988,Single,0,Waikato
1937,Michael Rowland,10/11/1999,Married,0,Manawatu-Whanganui
1938,Monique Mason,17/11/1977,Single,0,Waikato
1939,Rose Matthews-Bassett,22/04/1977,Married,2,Canterbury
1940,Peter Morrison,07/03/1958,Single,0,Auckland
1941,Simon Willis,25/04/1998,Single,0,Canterbury
1942,Amber Hodson,31/10/1950,Single,0,Southland
1943,Kaia Smart,27/11/2005,Married,2,Manawatu-Whanganui
1944,Jordan Butler,19/06/1961,Single,1,Bay of Plenty
1945,Philip Herd,28/12/1950,Married,2,Hawke's Bay
1946,Ria Anderson,15/02/1967,Married,0,Auckland
1947,Darren Carter-Sullivan,24/12/2005,Married,2,Southland
1948,Nathan Boon,07/01/1988,Single,0,Auckland
1949,Aria Robb,29/03/2004,Single,0,Manawatu-Whanganui
1950,Raewyn Ball-Curtis,24/07/1970,Married,1,Wellington
1951,Mia Tait,02/03/2003,Single,0,Northland
1952,David Thomas,15/11/1950,Single,0,Waikato
1953,Hamish Gibbons,16/09/1957,Married,2,Southland
1954,Malcolm Jackson,25/03/1966,Single,0,Manawatu-Whanganui
1955,Paula Lewis-Bradley,28/10/1957,Married,2,Southland
1956,Hannah O'Sullivan,18/02/1991,Married,1,Hawke's Bay
1957,Michelle Bradley,28/02/1952,Married,1,Canterbury
1958,Lance Lloyd,02/10/1954,Married,1,Wellington
1959,Joshua McLean,01/11/1985,Married,1,Hawke's Bay
1960,Peter Johnstone,26/03/2001,Married,0,Wellington
1961,Mason Lewis,07/10/1991,Single,0,Northland
1962,Te Ariki Newton-Webster,19/04/2001,Married,0,Waikato
1963,Fiona Corlett,27/11/1948,Married,2,Taranaki
1964,Samuel MacDonald,06/10/1994,Married,3,Otago
1965,Timothy Terry,18/03/2003,Married,2,Bay of Plenty
1966,Gemma McPherson,29/12/2006,Single,0,Taranaki
1967,Liam Wells,14/01/1991,Married,1,Waikato
1968,Rachel Olsen,28/10/1980,Single,0,Northland
1969,Ethan Boon-Judd,13/03/1982,Single,0,Auckland
1970,Caleb Wratt,26/05/1984,Married,0,Wellington
1971,John Bell-Martin,07/04/1992,Married,3,Hawke's Bay
1972,Steven Wood-Watkins,22/03/1958,Single,0,Canterbury
1973,Ian Chambers,04/11/1951,Single,1,Taranaki
1974,Jack Peterson,21/02/1991,Single,0,Wellington
1975,Blair Lambert,16/02/1957,Married,3,Southland
1976,Hemi Satherley,14/04/1985,Married,0,Bay of Plenty
1977,Michael Jamieson,21/03/1947,Single,0,Auckland
1978,James Johnston,22/06/1985,Married,0,Canterbury
1979,Rebecca Corbett,20/07/1990,Married,2,Bay of Plenty
1980,Richard Jeffries,27/02/1989,Single,0,Southland
1981,Michael Rogers-Smith,03/11/1952,Married,1,Wellington
1982,Joseph Fox,05/08/1979,Married,0,Auckland
1983,Mark Tanner,14/07/1977,Married,0,Canterbury
1984,Robert Henderson,08/11/1977,Married,2,Canterbury
1985,Gemma Jackson,14/01/1967,Single,0,Northland
1986,Christine Kendall,01/04/1946,Married,3,Bay of Plenty
1987,Sandra North,23/12/1980,Married,2,Wellington
1988,Kenneth Nielsen,23/06/1993,Single,0,Otago
1989,Philip Wood,21/09/1989,Single,0,Manawatu-Whanganui
1990,Shane Dillon,08/04/1945,Married,1,Northland
1991,Ruby Campbell,02/09/1953,Single,0,Manawatu-Whanganui
1992,Michael Thompson,18/05/1962,Single,0,Northland
1993,Benjamin Jackson,23/03/1965,Single,0,Southland
1994,Chloe McManaway,10/09/1989,Married,2,Canterbury
1995,Gavin Fenton,02/04/1980,Married,0,Auckland
1996,Judith Boyd,16/03/1992,Married,4,Canterbury
1997,Suzanne Irving,26/02/1986,Married,0,Hawke's Bay
1998,Deborah Harris,09/09/2000,Single,0,Hawke's Bay
1999,Andrew Turner,01/03/2003,Married,2,Canterbury
2000,Matthew Reid,04/05/1969,Married,1,Otago
2001,Peter Grant,28/04/1982,Married,1,Southland
2002,Jacob Craw-Dixon,28/07/1950,Married,2,Canterbury
2003,Tracey Turner,09/10/1958,Married,1,Northland
2004,Tane Drummond-Davis,25/03/1970,Married,0,Manawatu-Whanganui
2005,Maia Currie,09/05/1955,Single,0,Wellington
2006,Jane Burnett,30/09/1961,Married,0,Otago
2007,Bruce Mitchell-Little,24/05/1949,Married,0,Southland
2008,Ian Graham,02/07/1963,Married,1,Hawke's Bay
2009,Edward Harris,11/01/1960,Married,2,Waikato
2010,Richard Campbell,24/09/1980,Married,3,Southland
2011,Mark Best-Scott,24/08/1968,Single,1,Taranaki
2012,Shirley Newman-Stratford,01/12/2005,Single,0,Hawke's Bay
2013,Glenn Wheeler,14/03/1957,Married,0,Southland
2014,Lily Funnell,21/04/1972,Married,2,Northland
2015,Caitlin Smith-Lee,27/06/1955,Single,0,Southland
2016,Cameron Sutton,06/02/1963,Single,0,Canterbury
2017,Nicole Parker,30/04/1986,Married,2,Taranaki
2018,Christine Soper,30/03/1999,Married,2,Hawke's Bay
2019,Fiona Mudgway,01/05/1980,Single,0,Southland
2020,Geoffrey Davison,15/09/1965,Single,1,Taranaki
2021,Sarah Bright,15/02/1950,Married,2,Northland
2022,Tyler Evans,23/10/1948,Single,1,Wellington
2023,Lincoln Cox-Spelman,04/10/1973,Married,2,Otago
2024,Tina Martin,13/10/1978,Single,0,Bay of Plenty
2025,Nicola O'Connor,04/11/1986,Single,0,Waikato
2026,Paul Kenny,03/12/1995,Married,1,Manawatu-Whanganui
2027,Tamati Morton,18/07/2007,Married,1,Waikato
2028,Amy Ferguson-Evans,02/12/2004,Single,0,Northland
2029,Susan Gray,19/11/1969,Single,0,Northland
2030,Hope Taylor,16/08/1978,Married,0,Northland
2031,Jack Thomas,08/02/2007,Married,1,Wellington
2032,Samuel Mann,12/04/2003,Single,2,Southland
2033,Gary Morrison-MacDonald,16/02/1995,Married,0,Manawatu-Whanganui
2034,Jean Boon-McFarlane,29/08/1988,Single,0,Taranaki
2035,Tony Rickard,20/08/2002,Single,0,Wellington
2036,Henry Dunn,07/04/1967,Single,0,Hawke's Bay
2037,Barbara Phillips,25/01/1994,Married,1,Taranaki
2038,Isabel Harris,22/05/1978,Married,1,Southland
2039,Kevin Banks,08/11/1972,Married,2,Otago
2040,Aimee Hook,05/12/1961,Married,1,Auckland
2041,Jenna Stevens,20/01/1974,Married,2,Northland
2042,Samantha Mitchell,01/10/1974,Married,1,Hawke's Bay
2043,Chelsea Clarke,09/06/1974,Single,0,Southland
2044,Stacey Carson,08/06/1952,Married,1,Northland
2045,Andrew Powell-MacKay,21/03/2006,Married,0,Southland
2046,Nathan Jarvis,05/03/1990,Married,0,Otago
2047,Jason Newman,02/05/1999,Married,1,Southland
2048,Graham Blair,28/11/2004,Single,1,Bay of Plenty
2049,Paige Hubbard,02/02/2001,Married,1,Otago
2050,Brendon Mitchell,06/05/1946,Married,2,Auckland
2051,Hamish Smith,25/06/1991,Married,2,Northland
2052,Nicholas Harrison,15/07/1985,Married,0,Manawatu-Whanganui
2053,Jayden McKay,21/12/1977,Single,0,Hawke's Bay
2054,Elizabeth Simpson,11/09/1979,Married,0,Wellington
2055,Ethan Thomas,03/11/1962,Married,3,Manawatu-Whanganui
2056,Nathan Wilton,25/02/1977,Single,0,Waikato
2057,Oliver Brooks,27/03/1957,Single,0,Wellington
2058,Mary Moore-Campbell,18/03/1972,Married,2,Auckland
2059,Rawiri McFarlane-McEwen,09/11/1986,Married,3,Southland
2060,Shaun Fisher,18/08/1980,Married,1,Northland
2061,Darryl McEwen,29/01/1949,Married,1,Hawke's Bay
2062,Melanie Johnston,25/03/1963,Single,1,Canterbury
2063,Tyler Dickson-Parker,25/10/2005,Married,3,Auckland
2064,Andrew Taylor,02/08/1995,Married,1,Auckland
2065,Ethan Miller,07/03/1986,Married,1,Manawatu-Whanganui
2066,Christine Jarvis,24/08/1969,Married,2,Northland
2067,Brent Fox-Casey,02/05/1997,Married,3,Canterbury
2068,Isabelle Gledhill,18/06/1995,Married,2,Canterbury
2069,Krystal Richards-Satherley,14/03/1959,Single,0,Canterbury
2070,Annette Mitchell,30/09/1987,Single,0,Southland
2071,Bronwyn Reynolds-Lancaster,08/06/1989,Single,0,Otago
2072,Patrick Davenport,01/01/1950,Married,1,Manawatu-Whanganui
2073,Helen Forbes-Burr,26/08/1958,Single,0,Hawke's Bay
2074,Andrew McDonald,14/05/1982,Single,1,Waikato
2075,Steven Horton-Gilbert,14/01/1983,Single,0,Otago
2076,Julia Moran,21/11/2006,Married,3,Northland
2077,Jordan McLeod,12/03/1979,Single,0,Canterbury
2078,Mason Drummond,05/09/1953,Married,1,Taranaki
2079,Wayne Taylor,13/02/1992,Married,0,Taranaki
2080,Katie Bartlett,06/11/1979,Married,2,Taranaki
2081,Jeffrey Buchanan,08/03/1983,Married,1,Waikato
2082,Jennifer Knight,06/06/1957,Single,0,Bay of Plenty
2083,Malcolm Gibbons,05/07/1945,Married,2,Southland
2084,Kayla Parkes,09/07/1962,Single,0,Southland
2085,Gary Roberts,04/01/1953,Married,3,Canterbury
2086,Andrew Baker,26/07/1947,Married,1,Southland
2087,Troy Murphy,15/12/1953,Single,0,Wellington
2088,Michael Parker,08/12/2000,Married,2,Taranaki
2089,Brianna Robson,17/12/1987,Married,1,Hawke's Bay
2090,Hannah Fenton,22/01/2005,Single,1,Manawatu-Whanganui
2091,Paul Sinclair-Watt,30/12/1966,Single,0,Taranaki
2092,Ryan Cook,09/12/1963,Married,0,Manawatu-Whanganui
2093,William Wilkinson-Meredith,10/11/1997,Married,2,Taranaki
2094,Barbara Mears-Gill,25/05/1989,Single,0,Manawatu-Whanganui
2095,Lilly Rasmussen-Cook,13/03/1963,Married,0,Southland
2096,Mary Davison-Black,05/04/1975,Married,0,Bay of Plenty
2097,Jacqueline Connolly,13/04/1951,Married,2,Canterbury
2098,John McPherson,21/11/1956,Single,2,Southland
2099,Kathryn Miles-Nicol,04/05/1946,Married,0,Auckland
2100,Stephen Rasmussen,06/09/1991,Married,2,Bay of Plenty
2101,Antony Williams,05/08/1961,Single,0,Taranaki
2102,Ashley Berry,12/05/1994,Single,0,Northland
2103,Matthew Duncan,25/04/1946,Single,0,Southland
2104,Raymond Curtis,19/11/1947,Married,2,Waikato
2105,Richard Roberts,07/08/1987,Married,2,Taranaki
2106,Robert Smith,11/10/1998,Single,0,Taranaki
2107,Paula Wells,17/01/1993,Married,2,Bay of Plenty
2108,Cameron Horton,19/08/2005,Married,2,Auckland
2109,George Webster,30/06/1961,Single,1,Manawatu-Whanganui
2110,Nevaeh Watts,13/04/1953,Married,1,Southland
2111,Bradley Wallace,19/09/1979,Married,1,Taranaki
2112,Aaron Bailey,01/05/1960,Married,0,Bay of Plenty
2113,Catherine Coley,11/04/1960,Married,0,Northland
2114,Natasha McCarthy,05/04/2006,Single,0,Southland
2115,Chloe Mitchell,30/10/1951,Married,2,Southland
2116,Anna Graham,09/06/1969,Married,1,Hawke's Bay
2117,Matthew Gray,02/01/1981,Married,1,Hawke's Bay
2118,Christine Rush-Stokes,01/09/1991,Married,0,Waikato
2119,Sandra Phillips-Harris,04/04/2007,Married,0,Canterbury
2120,Tina Gledhill,23/04/1993,Single,2,Wellington
2121,Shane Meads,31/10/1997,Married,0,Canterbury
2122,Graeme Olsen,29/12/1993,Single,0,Wellington
2123,Brent McEwen,11/05/1994,Single,0,Manawatu-Whanganui
2124,Benjamin Godfrey,13/04/1957,Married,0,Bay of Plenty
2125,Holly Cresswell,28/08/1977,Single,0,Hawke's Bay
2126,Madison Burgess,24/04/1954,Single,0,Auckland
2127,Jacob Little,26/07/1981,Single,0,Canterbury
2128,Kylie Simmonds,29/01/1971,Single,0,Otago
2129,Olivia Berry-Terry,11/02/2000,Married,1,Southland
2130,Oscar Baker,06/02/1945,Single,0,Southland
2131,Ian Shaw,30/12/1953,Married,1,Hawke's Bay
2132,Thomas Price,14/09/2002,Married,1,Wellington
2133,Garry Turner,22/12/2002,Single,0,Otago
2134,Elizabeth Hutchinson,15/09/1948,Single,0,Canterbury
2135,Brett Drummond,23/08/1954,Single,0,Taranaki
2136,Noel Rush,02/08/1948,Married,0,Taranaki
2137,Murray Williams,22/11/2001,Single,0,Wellington
2138,Alexander O'Sullivan,13/04/1950,Single,0,Waikato
2139,Adam Manson,01/04/1973,Married,2,Otago
2140,John Turner,18/10/1980,Married,1,Waikato
2141,John Barr-Saunders,14/10/1988,Single,1,Hawke's Bay
2142,Felix Hart,13/11/2004,Single,0,Taranaki
2143,Matthew Hansen,26/10/1955,Single,0,Southland
2144,Sarah Payne,07/07/2004,Married,0,Southland
2145,Nikita Carter,01/11/1983,Single,0,Waikato
2146,Patrick Grant-Hart,01/03/1951,Single,1,Hawke's Bay
2147,Zoe Jackson,28/04/1959,Single,1,Waikato
2148,Angela Powell-Booth,19/12/1982,Married,3,Southland
2149,Ryan Weston,21/03/1966,Single,1,Manawatu-Whanganui
2150,Sarah Bell,29/07/1999,Single,1,Wellington
2151,Courtney Mitchell,14/03/1950,Married,1,Taranaki
2152,Rebecca Graham-Green,25/12/1955,Married,2,Auckland
2153,Anthony Nelson,21/05/1996,Single,1,Otago
2154,Liam Collis,09/02/1947,Married,1,Taranaki
2155,Benjamin Harper-Jones,06/09/1998,Married,1,Auckland
2156,Andrew Scott,27/11/1965,Single,0,Southland
2157,Rachael Vincent,11/12/1978,Married,0,Taranaki
2158,Rachael Forbes,20/09/1953,Married,0,Wellington
2159,Grant Alve,05/03/1979,Single,0,Taranaki
2160,Samantha Moore,11/11/1984,Married,1,Southland
2161,Lucy Rees,24/08/1964,Married,0,Southland
2162,Nicholas Williams,03/07/1987,Married,1,Waikato
2163,Stephen Bull,04/06/1989,Married,2,Manawatu-Whanganui
2164,Tamati Brooks,30/06/1994,Married,2,Waikato
2165,Tessa Harrison,08/05/1998,Single,0,Manawatu-Whanganui
2166,Fiona Munro,25/03/1974,Married,1,Wellington
2167,Elizabeth Irving,16/03/1986,Married,2,Canterbury
2168,Luke Godfrey,15/07/1951,Married,0,Otago
2169,Reuben Lewis,10/12/2003,Married,0,Wellington
2170,Aroha Davies,08/01/1965,Married,0,Bay of Plenty
2171,Elliot O'Sullivan,23/12/1950,Married,1,Hawke's Bay
2172,Paul Lloyd,09/02/1977,Married,2,Bay of Plenty
2173,Melissa Turner,05/05/1953,Married,1,Northland
2174,Amelia Gee,10/03/1972,Single,0,Manawatu-Whanganui
2175,Tania Jackson-Barnes,25/05/2002,Married,1,Manawatu-Whanganui
2176,Jaime Casey,03/05/1979,Single,0,Taranaki
2177,Stephen Corbett-Jones,20/09/1988,Single,0,Hawke's Bay
2178,Oliver Hope,04/06/1955,Married,0,Hawke's Bay
2179,Jack Harper-Sanders,31/01/1960,Married,0,Wellington
2180,Michelle Phillips,14/10/1976,Married,1,Taranaki
2181,Susan Francis,30/09/1950,Single,0,Southland
2182,Thomas Boon,08/03/1997,Married,1,Wellington
2183,James Brown,16/03/1968,Single,0,Northland
2184,Debra Hubbard,07/09/1952,Single,0,Southland
2185,Amelia Hart,20/11/1976,Married,0,Canterbury
2186,Graeme Anderson,22/10/1985,Married,1,Canterbury
2187,Angela Dawick,20/08/1998,Single,0,Taranaki
2188,Debra MacDonald,20/06/1946,Single,0,Southland
2189,Emma Burgess,05/08/1950,Single,0,Southland
2190,Edward Thompson,13/05/2004,Married,2,Southland
2191,Sophia Barnett,23/06/1990,Single,0,Auckland
2192,Samuel Scott,06/04/2006,Married,1,Taranaki
2193,Victoria Wallace,03/06/1958,Married,0,Auckland
2194,Katelyn Pearson,31/03/1998,Married,0,Hawke's Bay
2195,Isabel Rutherford,22/05/1971,Married,1,Taranaki
2196,Renee Nelson,14/03/1950,Married,3,Bay of Plenty
2197,Maria Marshall-Soper,17/11/1994,Single,0,Otago
2198,Alice Alve,10/12/1954,Single,0,Southland
2199,Brenda Frost,23/07/1972,Single,1,Canterbury
2200,Olivia Aberhart,23/07/2001,Married,0,Waikato
2201,Megan Dick,22/05/1947,Married,1,Bay of Plenty
2202,Jason Cole,17/03/1956,Married,0,Canterbury
2203,Denise Wood,30/11/1957,Single,0,Hawke's Bay
2204,Vicki Gardiner-O'Sullivan,14/06/1965,Single,1,Taranaki
2205,Sandra Jackson,14/11/1978,Married,1,Taranaki
2206,Jessica Clarke,06/04/2001,Single,0,Southland
2207,Kimberley Blair,15/08/1952,Single,0,Wellington
2208,Joanne Gray,22/05/1985,Married,0,Hawke's Bay
2209,Joanne Morris,16/10/1989,Married,1,Otago
2210,Megan Kenny,11/11/2007,Single,0,Southland
2211,Roger Harris,10/02/1989,Married,2,Wellington
2212,Tina Harris-Simonsen,11/05/1987,Married,0,Wellington
2213,Michael Brooks,30/09/1999,Single,1,Otago
2214,Sean MacDonald-Walsh,10/06/1982,Married,1,Otago
2215,Craig Weston,16/05/1953,Married,1,Bay of Plenty
2216,Jessica Sheridan,19/10/1992,Married,2,Canterbury
2217,Aimee Boyce,22/02/1960,Single,0,Otago
2218,Duncan Fleming-Jenkins,02/05/2006,Single,0,Manawatu-Whanganui
2219,Aaron Healey,17/02/1947,Married,0,Otago
2220,Christian Boyce,25/06/2000,Married,0,Waikato
2221,Hannah Hansen-Osborne,03/03/1974,Single,0,Southland
2222,Yvonne Davis,04/10/1988,Married,1,Otago
2223,Robert Boyd,04/09/1953,Married,0,Otago
2224,Zoe Hansen,08/06/2006,Single,1,Northland
2225,Charlotte Mason,22/03/1993,Married,1,Bay of Plenty
2226,Brittany Boyd,01/08/1971,Married,1,Wellington
2227,Samuel Hart-Marshall,02/04/1951,Single,0,Hawke's Bay
2228,Jeffrey Hills,12/04/1985,Married,0,Bay of Plenty
2229,Matthew Pratt,07/04/1950,Married,2,Canterbury
2230,Amanda Sowman,12/10/1975,Single,1,Waikato
2231,Claire Waugh,30/12/1959,Single,0,Southland
2232,Lachlan Jensen,26/12/1997,Married,0,Wellington
2233,Mitchell Morgan-Stace,09/08/1987,Married,2,Taranaki
2234,Sienna Mitchell-Laing,03/04/1953,Married,1,Hawke's Bay
2235,Ethan Strawbridge,21/03/1951,Married,1,Hawke's Bay
2236,Sarah Landon-Lane,22/01/1959,Married,0,Auckland
2237,Joseph Smith,29/11/1949,Married,1,Taranaki
2238,Daniel Currie,13/06/2005,Single,1,Taranaki
2239,Samantha Henderson,06/08/1945,Married,1,Canterbury
2240,Mary Bond-Thomas,26/03/1968,Married,1,Waikato
2241,Tia Waters,31/03/1945,Married,2,Hawke's Bay
2242,Pauline Forsyth,11/01/1958,Married,2,Bay of Plenty
2243,Lachlan Pope,08/09/1996,Single,0,Taranaki
2244,Simon Thomas,02/09/1959,Married,1,Manawatu-Whanganui
2245,Caroline Thompson,20/12/1991,Married,1,Auckland
2246,Edward Ward-Scott,02/02/1993,Married,2,Hawke's Bay
2247,John Dobson-Coleman,14/02/1972,Single,0,Taranaki
2248,Christopher Hyde-Lang,13/01/1964,Married,0,Canterbury
2249,Mark Fulton,09/02/1966,Married,0,Hawke's Bay
2250,Wayne Hamilton,25/12/2004,Married,2,Canterbury
2251,Mackenzie Knight,06/08/1966,Single,0,Northland
2252,Matthew Wilton,02/07/1983,Single,1,Auckland
2253,Susan Shepherd,27/06/1975,Married,0,Northland
2254,William Neal,16/10/1972,Married,0,Bay of Plenty
2255,Sarah Curtis-Ching,16/11/1968,Married,1,Auckland
2256,Brett Dobson,15/02/1974,Married,2,Taranaki
2257,Elizabeth Reid,13/03/1970,Married,3,Otago
2258,Richard Campbell,02/08/1966,Married,1,Northland
2259,Paul MacDonald,10/07/1983,Single,1,Auckland
2260,Lucas O'Brien,09/11/1985,Married,4,Otago
2261,Denise Hope,24/08/1993,Married,0,Taranaki
2262,Marcus Freeth,29/04/1991,Single,0,Bay of Plenty
2263,Hannah Ryan,27/04/1958,Single,0,Bay of Plenty
2264,Katrina Cairns,27/07/1973,Married,1,Hawke's Bay
2265,John Ball,18/02/1985,Married,0,Southland
2266,Mark Morris,15/09/1988,Married,1,Hawke's Bay
2267,Thomas Morris,07/03/2002,Single,0,Wellington
2268,Steven Warner,27/07/1947,Married,1,Manawatu-Whanganui
2269,Antony Scott,08/07/1999,Married,3,Waikato
2270,Edward Avery-Dixon,09/10/1982,Married,1,Otago
2271,Kathryn Jones,19/03/1965,Single,0,Otago
2272,Kathryn Spencer,11/11/2006,Single,0,Northland
2273,Tracey Harris,24/02/1960,Married,2,Auckland
2274,Cameron Esson,10/07/2003,Married,1,Canterbury
2275,Dianne Thompson,07/03/1994,Single,0,Waikato
2276,Maraea Southee,22/12/2003,Married,0,Southland
2277,Stephen Jones-Jones,12/08/1965,Married,0,Canterbury
2278,Grant Andrew-Hayes,10/04/1963,Married,0,Otago
2279,Timothy Greig,24/01/1953,Single,0,Wellington
2280,Sheryl Wratt,27/04/2005,Married,2,Manawatu-Whanganui
2281,Michelle Woolley,10/04/1961,Married,2,Wellington
2282,Michelle Matheson,24/10/1966,Single,0,Northland
2283,Dianne Allen,23/01/1965,Single,0,Hawke's Bay
2284,Hayden Potter,26/05/1961,Single,0,Manawatu-Whanganui
2285,Noah Williams,25/07/1978,Single,0,Auckland
2286,Adam Reid,09/08/2000,Married,0,Hawke's Bay
2287,Joseph Harrison,18/04/2000,Married,0,Southland
2288,Kelsey Davies,15/02/1966,Single,0,Hawke's Bay
2289,Mia Jefferies,05/02/1952,Single,0,Canterbury
2290,Thomas O'Brien,11/09/1975,Married,0,Canterbury
2291,Deborah Dixon,30/07/1949,Single,0,Manawatu-Whanganui
2292,Cherie Jenkins,05/02/2004,Married,1,Hawke's Bay
2293,Carter Willis,09/08/1995,Single,0,Southland
2294,Adrian Lloyd,22/01/1963,Married,2,Wellington
2295,Michelle Ford,23/12/1962,Married,0,Hawke's Bay
2296,Anne Kelly,26/02/1955,Married,4,Northland
2297,Joanne Graham,09/12/1974,Married,0,Manawatu-Whanganui
2298,Ashleigh Robson,19/09/1994,Married,1,Hawke's Bay
2299,Garry Jamieson,01/05/1985,Married,2,Canterbury
2300,Maree Rowe,02/05/1952,Married,1,Taranaki
2301,Michael Vincent,06/11/1959,Single,0,Southland
2302,Steven Bird,25/02/1961,Married,1,Northland
2303,Ashley Adams,10/02/1987,Married,1,Wellington
2304,Jasmine Harris,06/11/1994,Single,0,Manawatu-Whanganui
2305,Joshua Hansen-Cameron,31/03/1988,Single,0,Auckland
2306,Fiona Smith-Edwards,06/09/2006,Married,0,Taranaki
2307,Kate Jenkins-Fairhall,21/02/1961,Single,0,Canterbury
2308,Natalie Evans,05/07/1967,Married,1,Canterbury
2309,William Dawson,10/01/1974,Single,0,Hawke's Bay
2310,Colin Allen,22/02/1950,Married,1,Taranaki
2311,Martin Foot,03/08/1984,Married,1,Wellington
2312,Sophie Crawford,24/12/1947,Married,0,Southland
2313,Mya McKay-Adams,22/02/1979,Married,0,Hawke's Bay
2314,Richard Harris,11/08/1999,Married,1,Auckland
2315,Julie Whyte,15/01/1982,Single,1,Southland
2316,Ella Holland,26/03/2001,Married,1,Taranaki
2317,Paul Reed-Rayner,22/03/2003,Married,1,Auckland
2318,Beverley Gilchrist,17/06/1994,Single,0,Manawatu-Whanganui
2319,Charles Perry,23/11/1959,Single,0,Northland
2320,Hugo Anderson,17/03/1984,Single,0,Manawatu-Whanganui
2321,Isabella MacKay,04/02/1958,Single,0,Hawke's Bay
2322,William Zimmerman,05/02/1991,Married,0,Canterbury
