customer_id,region_id,full_name,date_of_birth,marital_status
598,9,James Simonsen,1992-03-15,Single
599,8,Valerie Patchett,1945-02-05,Married
600,1,Peter Holland,1990-02-15,Single
601,9,Shannon Leslie,1971-12-30,Single
602,4,Sarah Cresswell,1966-11-25,Married
603,2,Leanne Stewart,2002-12-09,Married
604,8,Summer Pritchard,1948-01-21,Single
605,3,Alice McFarlane,1955-09-06,Married
606,8,Aaliyah Twidle,1958-09-12,Single
607,11,Stephen Johnston,2004-06-07,Single
608,9,Michael Neal,1970-03-27,Married
609,9,Andrew Poole,1994-05-02,Single
610,10,Jason Scott,1951-05-29,Single
611,6,Jonathan Stewart,1960-04-28,Married
612,8,Alexandra Dillon,2000-07-14,Single
613,10,Nicola Sullivan,1960-07-05,Married
614,9,Peter Harris,1966-04-03,Married
615,7,Cameron Middleton-Wratt,1953-12-28,Married
616,9,Anthony McGregor,1986-06-18,Single
617,8,Jeremy Barr,1987-09-03,Single
618,3,Thomas Dunn,1975-01-13,Single
619,8,Steven Martin,1953-04-24,Married
620,8,Holly Wilton,1998-10-06,Single
621,5,Edward Thompson,1982-08-03,Married
622,4,Olivia Morris-Claridge,1946-10-03,Single
623,11,Daniel Stratford-McDonald,1971-08-04,Single
624,5,Riley Guy,1961-03-20,Married
625,9,Beverley Hodson,1985-05-07,Single
626,8,Stephanie Smith,1969-07-03,Married
627,11,Jacob Wall,1973-07-27,Married
628,4,Natalie Pritchard,1997-05-09,Married
629,5,Mark Smith,1959-08-12,Married
630,8,Warren Kennedy,1964-06-04,Married
631,2,Rebecca Grant,1972-04-21,Single
632,5,Laura Simpson,1950-08-14,Married
633,4,Karl Cameron,1999-12-02,Married
634,5,Harmony Reynolds,1996-11-13,Married
635,6,George Davidson,2002-07-14,Single
636,6,David Broughan,1952-10-27,Married
637,9,Maree Lewis-Hubbard,1995-05-02,Single
638,2,Adam Martin,1945-09-14,Married
639,3,Vanessa McLeod,1998-03-19,Married
640,3,Christopher Jackson-Findlay,1963-03-22,Single
641,4,Richard Anderson,1999-11-08,Single
642,7,Kevin Allen-Learmonth,1987-08-20,Married
643,3,Julie Price,1978-12-05,Married
644,4,Isaac Russell,1951-12-07,Single
645,2,David Allan,1947-12-05,Single
646,7,Andrew O'Sullivan,1955-02-22,Married
647,7,Liam Marsh,1995-05-02,Married
648,6,Diane Parker,1993-12-11,Single
649,9,Sam Harper-Campbell,1990-10-01,Married
650,8,Daryl Pickering,1948-01-21,Married
651,7,Stephen Lamb,1997-07-27,Married
652,1,Annette McLean,1970-01-13,Married
653,4,Lucas Johnston-Munro,1976-07-01,Married
654,7,Wendy Jacques-Terry,1994-10-10,Married
655,7,Charles Procter,1946-07-23,Single
656,10,Helen Wallis,2004-08-15,Married
657,1,Abby Fitzgerald,2002-09-15,Married
658,10,Bradley Tapp-Baker,1978-05-31,Single
659,7,Paul Scott,1960-09-06,Married
660,8,Nicola Richards,1995-10-29,Single
661,1,Ashleigh Stewart-Sheridan,1950-01-08,Married
662,6,Angela Beattie-Stewart,1964-10-11,Single
663,5,Taylor Powell,2001-07-16,Married
664,7,Hannah Knight,1950-01-05,Single
665,7,Richard Nielsen,1955-07-04,Married
666,9,John Davies,1953-02-22,Married
667,9,Vivienne Wood,1965-11-29,Single
668,10,Sebastian Scott-Bull,1965-08-19,Single
669,4,Amy Potter-Patchett,1951-02-20,Single
670,8,William Black,1948-04-05,Single
671,4,Dennis Cairns-Anderson,1972-06-13,Single
672,5,Pippa Parker,1976-05-16,Single
673,7,Brian Brown,1998-01-27,Married
674,8,Craig Dixon,1991-08-19,Married
675,1,Mark Carter,2000-03-27,Single
676,7,Te Ariki Ward,1988-11-21,Married
677,6,Benjamin Hopkins,1999-12-23,Single
678,11,Andrew Lloyd,1956-05-12,Married
679,11,Sandra Black,1946-12-08,Single
680,7,Christina Reid,1957-08-31,Married
681,3,Jesse Moore-Bishop,1986-12-01,Married
682,8,Joshua Gilmore-Webster,1950-11-25,Married
683,3,Caroline Ward,1999-03-07,Married
684,10,Michael Trask,1999-01-08,Single
685,9,Renee Lucas,1981-12-26,Married
686,1,Suzanne Brooks,1971-05-12,Single
687,7,Alexander Nelson,1946-12-04,Married
688,10,Anthony Corbett-Tapp,1997-02-10,Single
689,10,Zachary Harris,1989-08-18,Single
690,11,Kyle Flood-Drake,1996-12-03,Married
691,1,Scarlett McNabb-Gibson,2002-01-14,Married
692,2,David Ryan,1995-02-27,Married
693,11,Tania Anderson,1992-08-08,Single
694,7,Lisa McGregor-McDonald,2000-01-29,Married
695,3,Glenda Burns,1951-01-27,Single
696,8,Mathew Smith,1977-06-16,Married
697,3,Tania Cameron,1953-10-23,Married
698,1,Thomas Franklin,1966-12-13,Married
699,5,Charles Marfell,1954-07-27,Married
700,7,Scott Gullery,1949-11-12,Single
701,6,Lucy Wells,1966-11-19,Married
702,4,Peter Coleman,1988-06-07,Married
703,8,Christina Enright,1992-02-16,Single
704,6,Diane Forrest,1956-11-11,Single
705,6,Peter Wallace-Gray,1945-01-19,Married
706,7,Jasmine Farland-Ching,1947-02-18,Single
707,5,Hannah Dawick-Watt,1988-06-16,Married
708,7,Tony Turner,1995-08-26,Single
709,5,Harrison Ryan,1988-03-22,Married
710,2,Judith Roberts,1961-11-29,Married
711,8,Hayden Baldwin,1993-12-14,Single
712,1,Jacob Perano,1956-04-01,Married
713,9,Stacey Phillips,1970-06-22,Married
714,1,Robyn Boyd,1996-07-12,Married
715,6,Christopher Williams,2002-06-26,Single
716,4,Alan Carter-Harris,1968-03-10,Married
717,11,Charlotte Williams,1951-04-08,Married
718,2,Huia Stokes-Marfell,1974-04-13,Married
719,11,Matthew Nicholson,1948-07-29,Single
720,1,Deborah McDonald,1992-05-16,Married
721,1,Emily Miller,1961-02-04,Single
722,4,James Little,1978-05-04,Married
723,4,Ian McEwen,1964-12-22,Married
724,1,Kate Scott-Wood,1988-05-11,Single
725,10,Jonathan Thomas,1998-05-05,Married
726,3,Kathryn Morton,1951-02-18,Married
727,4,Janine Gardiner,1970-11-20,Single
728,3,Jesse Allen,1976-07-30,Married
729,8,Samuel McMillan,1955-03-20,Married
730,11,Benjamin Larsen,1981-10-10,Single
731,2,Dianne Taylor-Gordon,1980-06-28,Married
732,10,Natasha Webby,1983-11-26,Married
733,4,Gemma Black,2003-01-15,Married
734,8,Joshua Boyle,1999-05-27,Single
735,5,Catherine Kay-Ferguson,1956-04-21,Single
736,6,Bruce Grant,1991-06-02,Married
737,3,Te Ariki Watts,2001-09-09,Single
738,10,Graeme Hawkins-Bull,1950-11-08,Single
739,10,Jennifer Webb,1963-09-23,Married
740,2,Tania Smith,1992-08-04,Single
741,3,Kim Currie-Day,1955-01-06,Single
742,5,Lucy Ching-Harris,1952-02-13,Single
743,2,Riley MacPherson,2004-10-27,Single
744,10,Emily Coley,1983-11-09,Married
745,1,Amelia Morgan,1954-09-20,Single
746,5,Naomi Dixon-Black,2004-09-28,Single
747,10,Andrew Shaw,1963-03-17,Married
748,11,Gregory Guy,1966-02-02,Married
749,7,Sharon Donald,2004-01-22,Married
750,7,Gavin MacKay,1997-08-08,Married
751,4,Peter Rodgers-Thompson,1974-12-27,Married
752,2,Pauline Horton,2003-12-11,Married
753,10,Keith Hart,1966-02-07,Married
754,11,Jennifer Ellery,1980-08-10,Single
755,4,Clinton Waghorn,1958-08-04,Single
756,2,Allan Jones,1969-06-15,Married
757,5,Edward Edmonds,1979-04-21,Single
758,11,Nicholas Green,1978-03-11,Married
759,10,Christine Paul,1984-11-12,Single
760,2,Helen Stubbs,1962-07-14,Single
761,10,Ethan O'Brien,1956-01-07,Single
762,1,Shane Nicol,1991-01-18,Single
763,6,Michael Lee-Jeffries,1997-03-01,Married
764,9,Jonathan Stewart,1956-09-18,Single
765,7,David Griffiths,1965-09-19,Single
766,11,Jason Duncan-Phillips,1962-01-29,Single
767,6,Georgia Woolley,1987-05-14,Married
768,2,Ava Carr-Beattie,2002-04-25,Married
769,9,Melissa Griffiths,1965-03-29,Married
770,11,Jordan Wells,1963-09-30,Single
771,6,Shelley Carter,1993-04-27,Single
772,1,Craig Pope-Green,1948-10-17,Single
773,7,Michelle Read,1994-01-05,Single
774,8,Tui Carter,1973-05-31,Married
775,2,Paula Greer,1983-11-10,Married
776,7,Pamela Bailey,1981-04-24,Married
777,6,Susan Joe,1979-06-15,Single
778,11,Scott Willis,1957-04-04,Married
779,8,John Hoare,1994-04-12,Married
780,3,Warren Bowden,1989-06-19,Single
781,7,Henry MacKay,1965-10-29,Married
782,3,Jade Nielsen,1976-06-27,Married
783,9,Andrea Bright,1984-06-02,Married
784,11,Jonathan Davis,1953-01-31,Single
785,5,Kylie Williamson,2004-03-11,Single
786,10,Tama Larsen,1983-09-05,Married
787,9,Glenn McCarthy,1997-12-08,Single
788,8,Hayley Street,1966-04-04,Married
789,8,Aaron Morgan,1996-09-23,Single
790,7,Mark Hart,1998-05-13,Single
791,10,Bryan Nicholson,1974-02-25,Single
792,5,Wendy Gill,1947-07-01,Married
793,6,Peter Kemp,1966-11-09,Single
794,4,Claudia Lawson,1987-07-30,Single
795,2,David Zimmerman,1966-03-03,Single
796,5,Jacob Forrest,1956-04-18,Married
797,8,Gary Morrison,1994-06-17,Married
798,4,Kimberley Nicholson-Gilchrist,1954-01-13,Single
799,8,Isabella McDonald,2000-03-09,Married
800,10,David Hawkins,1953-11-10,Married
801,10,Mark Evans,1969-11-16,Married
802,11,Jack Spencer,1997-05-31,Single
803,7,Anahera Godfrey-Beattie,1989-05-28,Single
804,6,Nigel Pedersen,1970-10-22,Married
805,1,Ella Kenny,1958-11-30,Married
806,8,Gavin Beattie,1990-01-05,Single
807,6,Max Judd-Pedersen,1952-01-26,Single
808,3,Bridget Thomas-Mitchell,1958-06-13,Single
809,8,Richard Manson,1958-08-27,Single
810,4,Gabrielle Jones,1978-09-15,Married
811,6,Hayley Smith,1990-08-20,Married
812,5,Samuel Fox,1955-01-30,Married
813,6,Anna Baxter,1962-05-06,Married
814,5,John McManaway,1962-11-26,Single
815,10,Blake Gray,1947-08-13,Single
816,5,Ruby Davies,1995-03-10,Married
817,9,Sean Neilson,1945-08-03,Married
818,1,Grant Stratton,1987-03-31,Married
819,9,Jack Larsen,1952-09-04,Married
820,4,Victoria Knight,1971-03-07,Married
821,2,Ruby Robson,1999-02-28,Single
822,4,Caleb Hawkins,2002-05-22,Married
823,7,Jamie Bradley,1999-07-11,Married
824,8,Christine Fisher,1969-05-02,Single
825,9,Shannon Bruce,1994-06-03,Single
826,4,Tania Thomas,1972-12-01,Married
827,8,Anthony Coley,1945-10-09,Single
828,11,Rebecca Boyd,1983-05-19,Single
829,8,Kim Hyde,1987-01-01,Married
830,8,Michelle Parker,1968-06-16,Married
831,1,Catherine Humphrey,1986-08-22,Single
832,2,Michael Hart,2002-09-11,Married
833,5,Sonia Williams,1978-05-21,Single
834,4,Grant Murphy,1979-06-05,Married
835,7,Melanie Jamieson,1960-12-02,Married
836,4,Judith Osborne,1950-12-02,Married
837,5,Grace Murdoch,1995-08-24,Single
838,11,Bradley Williamson,1982-11-04,Single
839,10,Sam Flood,1987-01-21,Single
840,6,Stephen McGregor-Woods,1975-12-23,Single
841,8,Sarah Pollard,2002-05-21,Married
842,9,Linda Healy,1977-02-15,Single
843,9,Olivia Thomas,1996-08-07,Single
844,6,Aaron Gibson,1988-01-19,Single
845,7,Kim Kenny,1948-01-17,Married
846,9,Carolyn McIntyre,1994-01-12,Married
847,6,Dean Davis,1953-02-23,Married
848,6,John Findlay,1993-09-15,Married
849,8,Phillip Jones,1988-01-09,Married
850,5,Brooke Reed-Holland,1985-01-12,Single
851,5,William Smith,1995-01-11,Single
852,5,Toni Wall,1977-10-17,Married
853,4,Nikau Hansen,2000-05-29,Single
854,2,Jacob Ball,1966-10-31,Married
855,4,Jessica Griffiths,1992-01-21,Single
856,6,Edward Buick,1964-12-12,Single
857,2,Cameron Davey,1995-11-11,Single
858,9,Scott Hayward-Davies,1995-01-26,Single
859,3,Daniel Parsons,1964-09-14,Single
860,4,Tania Stewart,1993-04-09,Single
861,4,Joshua Pike,1966-11-13,Single
862,8,Quinn McGregor,1984-08-03,Single
863,5,Mila Stratton,1981-04-06,Single
864,10,Samantha McLeod,1946-08-26,Married
865,9,Andrew Taylor,1963-02-05,Married
866,10,Kauri Chandler,1954-11-23,Single
867,5,Daniel Butler-Lucas,1975-09-24,Married
868,2,Sienna Giles-Jeffries,1995-06-14,Married
869,4,Janine Carr,1999-02-26,Single
870,5,Nikau Jones-Fisher,1973-04-11,Single
871,4,Wendy Taylor,1995-07-16,Single
872,6,Matthew Ellery,2004-02-21,Married
873,3,Thomas Marfell,1988-12-31,Single
874,5,Leanne Holmes-Terry,1958-02-05,Married
875,1,Christine Casey,1957-08-27,Married
876,9,Brittany Jones,1963-12-04,Married
877,3,Bryan Greig-Russell,1967-06-05,Single
878,5,Andrew Mayo,1985-07-19,Single
879,1,Sarah Stevens-Doyle,1982-05-15,Married
880,1,Riley Ryan,1959-11-25,Married
881,9,Anita Fletcher,1973-03-27,Married
882,5,Jennifer Phillips,1959-06-13,Single
883,3,Hayley Morrison,1996-02-24,Single
884,11,Karyn Hope,1996-02-11,Single
885,8,Brett Matthews,1961-04-14,Single
886,2,Tania Jensen-Jones,1966-10-08,Single
887,1,Jacob Butler,1964-03-05,Married
888,10,Sandra Boyce,1999-07-25,Married
889,5,Kathleen Wallace,1989-04-07,Single
890,8,Kelsey Jarvis,1956-04-27,Married
891,8,Kylie Poole,1959-04-11,Single
892,8,Shaun Rush,1952-01-02,Single
893,6,Sarah Booker,1995-05-19,Married
894,3,Melissa Buckley,1995-10-04,Single
895,1,Alex McIntyre,1947-07-05,Single
896,5,Andrew Jennings,1982-11-28,Married
897,8,Sandra Ingram-Sinclair,1975-08-18,Married
898,2,Joanne Smith,1990-09-30,Single
899,2,Aimee Parkes,1949-03-26,Married
900,7,Amy Jefferies-Lucas,1979-02-24,Single
901,8,Robert Johnston-Thompson,1997-01-02,Married
902,2,Jenna Morton,1977-03-09,Single
903,10,Diana Prentice,1999-02-24,Married
904,11,William Turner-O'Donnell,1999-01-12,Single
905,11,Vicki Smith,2004-06-16,Single
906,1,Brian Smith,1985-07-13,Single
907,3,Leanne Thompson,1959-03-23,Married
908,3,Deborah Drew,2002-11-15,Single
909,10,Christopher Cook,2001-09-25,Single
910,5,Brett Jellyman,1983-07-15,Married
911,2,Karen Little,1964-09-16,Married
912,4,David Ward,1984-06-09,Single
913,2,Isabella Jellyman,1960-11-21,Single
914,9,Matthew Bowden-Ryan,1975-08-06,Married
915,7,Michelle Pike-Simpson,1983-07-04,Married
916,10,Victoria Evans,1966-03-30,Married
917,10,Paul Spencer,1963-10-04,Married
918,10,Nicholas Hughes,1977-08-04,Married
919,4,Isabella Jenkins,1982-06-21,Single
920,9,Michael Thompson,1964-01-10,Married
921,7,Daisy Sowman,1987-07-28,Married
922,8,Steven Linton,1987-11-30,Married
923,8,Louise Griffin-MacDonald,1947-06-05,Married
924,5,Leslie Love-Crawford,1997-09-06,Single
925,10,Jasmine Reed,1985-01-19,Married
926,7,Caleb Kerr-Scott,1969-09-09,Single
927,5,Murray Jefferies,1999-10-25,Single
928,10,Phillip Turner,1955-10-07,Single
929,10,Tracy Herd-Eglinton,1995-01-04,Married
930,1,Tracey Jones,1996-09-30,Single
931,10,Anthony Gardiner,1947-11-05,Single
932,2,Kenneth Flood,1971-05-05,Single
933,4,Sophie Jones,1989-01-23,Single
934,11,Oscar Woolley,2001-05-21,Married
935,4,Mark Harper-Duncan,1970-09-09,Married
936,5,Mia O'Keefe-Pope,1970-07-16,Married
937,11,Jennifer Rasmussen,1968-05-29,Married
938,2,Stephanie Smith,1954-05-22,Single
939,3,David Lee,1964-01-15,Single
940,4,Corey Price,1993-09-28,Married
941,3,Jamie Hughes,1952-08-23,Married
942,9,Kate Bradley,1988-12-22,Single
943,2,David Jackson,1985-03-28,Married
944,3,Michael Anderson,1983-11-15,Married
945,1,Christopher Boon,1980-02-02,Married
946,7,Wendy Collis-Booker,1994-06-20,Married
947,8,Warren Reid-Stratford,1977-01-04,Single
948,10,Darren Perry,1954-08-23,Single
949,8,Max Buchanan,1956-05-05,Single
950,5,Tanya Nelson,1949-08-13,Single
951,1,Janice Mitchell,1958-09-13,Married
952,4,Natalie Humphrey,1986-02-19,Single
953,5,Jonathan Bishop,1947-08-03,Married
954,5,Rachael Scott,1989-10-20,Single
955,8,Lauren Smith-Baird,1991-02-08,Married
956,2,Kim Gardiner,1947-11-20,Single
957,11,Joanne Bary,1977-09-27,Single
958,4,Holly Watkins,1996-10-02,Single
959,5,Ashleigh Stewart-Sullivan,1960-10-02,Single
960,11,Mason Pratt-Carter,1945-04-20,Married
961,10,Mark Thomas,1945-06-02,Single
962,11,Nigel Oliver,1969-08-01,Married
963,4,Jason Nielsen,1962-09-17,Married
964,7,Lisa Watt,1991-03-31,Single
965,2,Jamie North,1977-10-05,Married
966,9,Linda Burton,1965-10-18,Married
967,4,Rebecca Kennedy,1954-04-29,Single
968,11,Peter Bryant,1992-07-08,Single
969,3,Daniel Dixon,1967-12-17,Married
970,5,Nicola O'Leary-Bell,1988-03-14,Single
971,3,Ryan Chapman,1985-10-11,Married
972,2,Anthony Cook,1950-05-18,Single
973,1,Paul Monk,1972-03-12,Single
974,3,Fiona Buick,1948-11-03,Single
975,5,Michael Davidson,1958-08-28,Single
976,10,Faith Anderson,1985-09-23,Single
977,10,Nicola Bishop,1990-10-18,Single
978,5,Elizabeth Smith,1955-08-24,Married
979,8,Richard Clarke-Black,1984-10-24,Married
980,2,Alice Low,1951-01-25,Married
981,8,Paul Higgins-Greer,1968-07-29,Single
982,5,Matthew Davis,1972-06-02,Married
983,7,Derek Sinclair,1952-03-05,Single
984,5,Joshua Harrison,1952-11-22,Single
985,9,Stephen Kendall-Stevenson,1992-03-03,Single
986,9,Lisa Hook,1996-06-23,Single
987,8,Natalie Alve,2003-08-04,Married
988,8,Brianna Brown,1988-01-19,Married
989,2,Robert Williamson,1968-12-16,Married
990,10,Alexandra McGrath,1961-10-28,Single
991,1,James Schwass,1968-03-15,Married
992,7,Tessa Sullivan,1968-12-27,Married
993,6,Emma Gibb-Casey,1957-11-14,Married
994,10,David Green,1962-12-28,Single
995,5,Daniel Parker,1987-01-10,Married
996,1,Richard Campbell,1950-04-09,Married
997,2,Margaret Blair,1981-10-11,Single
998,4,Jade Oliver,2004-11-18,Married
999,11,Joseph Shand-Sixtus,1964-01-02,Single
1000,10,Philip Jackson,1980-09-15,Married
1001,10,Tracey Anderson,1968-07-24,Married
1002,1,John Campbell,1980-03-12,Married
1003,11,Natasha Smith,1959-04-10,Single
1004,5,Ashley Price-Haines,1957-08-31,Married
1005,10,David Chapman-Andrew,1969-10-31,Single
1006,1,Jillian Currie,1996-02-12,Married
1007,3,Sharon Murphy,1957-03-04,Married
1008,8,Ariki Gilchrist,2000-05-02,Single
1009,9,Rodney Cooksley-Chambers,1958-04-10,Married
1010,11,Jonathan Smith,1973-08-12,Married
1011,8,Tane Linton,1980-02-11,Single
1012,5,Riley Stevens,1983-03-09,Single
1013,3,James Paton,1949-01-06,Single
1014,10,Jonathan Hills-Ferguson,1967-09-14,Married
1015,7,Isabelle Freeman,2000-01-20,Married
1016,11,Alison Campbell,2003-12-15,Married
1017,8,Danielle Bird-Robson,1956-10-22,Single
1018,2,Henry Johansen-Hamilton,1995-01-19,Single
1019,8,Jacob Morris,1987-12-02,Single
1020,6,Michael Mayo,1973-08-20,Married
1021,7,Lisa Johnstone-Brown,1955-12-15,Single
1022,6,Glen Waugh,1993-04-10,Married
1023,6,Melanie Knight-Rogers,2003-08-24,Married
1024,11,Kim Ferguson-Evans,2003-01-22,Married
1025,2,Paul Beattie,1995-07-21,Married
1026,3,Daniel Black,1951-06-08,Single
1027,6,Leanne Smith,1971-12-12,Married
1028,7,Bradley Goodwin,1950-09-01,Single
1029,8,Glenys Parker,1964-04-08,Single
1030,5,Caleb Wall,1946-11-16,Single
1031,11,Shelley Webb,1977-05-01,Married
1032,7,Toni Little,1954-02-15,Single
1033,9,Christine Todd,1987-11-15,Single
1034,1,Joanne O'Neill-Elliott,1968-07-21,Single
1035,8,Dianne Thompson,1965-11-18,Single
1036,2,Emily Johnston,1944-12-08,Married
1037,6,Hamish Weston,1945-06-30,Single
1038,5,Tracy Sullivan,1945-07-20,Single
1039,6,Ruby Nelson,1999-02-24,Single
1040,2,Jaime Perry,1983-01-28,Married
1041,7,Elizabeth McCarthy,1988-11-21,Single
1042,9,Diana Williams,1987-06-26,Married
1043,1,Raewyn Horn,1999-11-20,Married
1044,11,Ethan Hudson-Dawick,1973-01-10,Single
1045,9,Connor McKay,1988-04-09,Married
1046,8,Julie Jordan-Cox,1966-10-01,Single
1047,7,Andrew Pearson,1957-08-01,Married
1048,1,Dylan McCarthy-Hawkins,1960-10-09,Married
1049,4,Adrian Reid,1973-07-12,Married
1050,9,Tui Francis,1998-10-14,Married
1051,6,Anna Walton,1954-11-15,Married
1052,10,Richard Brown-Chapman,1958-01-03,Married
1053,8,Sarah Campbell,1997-03-15,Married
1054,11,Jacob Learmonth,1961-10-01,Single
1055,8,Damon Whyte,1951-04-29,Single
1056,1,Jonathan Read,1966-03-03,Single
1057,4,Michael Jones,1982-04-30,Married
1058,5,David O'Neill,1958-06-15,Single
1059,9,Shaun Reid,1952-08-12,Married
1060,3,Hannah Evans,1963-09-20,Married
1061,5,James Jensen,1947-10-15,Single
1062,8,Natasha Simpson,1997-05-20,Single
1063,8,Christopher Scott,1987-01-11,Married
1064,2,Anthony Curtis,1992-08-27,Married
1065,1,Bruce Mason,1982-12-04,Single
1066,11,Sally Davidson,1958-01-23,Single
1067,10,Isabella Martin,1947-08-14,Married
1068,4,Linda Douglas,1978-04-13,Single
1069,3,Claire Matthews-Perano,1963-09-01,Married
1070,5,Charlotte Bartlett,1975-07-06,Single
1071,9,Leo Fowler-Terry,1979-05-12,Married
1072,1,Stephen Healy,1969-09-15,Married
1073,9,Elizabeth Short-Fleming,1981-08-09,Single
1074,7,Kevin Holdaway,1982-06-16,Married
1075,2,Eva Perry-Marshall,1951-06-25,Married
1076,4,Andrew Baird,1957-02-01,Single
1077,2,Brendan McDonald,1947-02-04,Married
1078,8,Michelle Berry,1992-08-27,Single
1079,2,Andrew Cook-Moran,1945-10-27,Single
1080,11,Teresa McGrath,1976-10-12,Married
1081,3,Ian MacKay,1973-03-27,Single
1082,8,Ryan Roberts,1947-09-12,Married
1083,5,Samuel Williams,1959-08-16,Single
1084,9,Bradley Mason,1971-02-25,Single
1085,5,Kevin Parker,1987-06-26,Married
1086,7,Quinn Day,1952-02-10,Married
1087,8,Isabella Holland-Dawson,1952-01-06,Single
1088,8,Liam Fletcher,1989-09-04,Married
1089,4,Tui Saunders,1968-11-27,Married
1090,8,Mereana Webb,1970-03-24,Married
1091,9,Sarah Marshall,1961-04-24,Married
1092,3,Debra Christiansen,1995-08-07,Single
1093,7,Victoria Bryant,1971-12-14,Married
1094,4,Kauri Nelson,1980-02-26,Married
1095,10,Aaron Shand-Reid,1966-05-11,Married
1096,9,Thomas Carr-Harper,1983-10-30,Married
1097,3,Andrew Gibson,1954-05-08,Married
1098,2,Stephanie Parker,1962-05-14,Married
1099,5,Luke Wong,1959-09-23,Married
1100,7,Paul Gifford,1956-09-11,Single
1101,6,Sandra Scott-Ritchie,1947-06-22,Single
1102,9,Jane Ellery-Blick,1967-09-08,Single
1103,5,Jessica MacPherson,2004-02-13,Married
1104,1,Peter Linton,1945-09-16,Single
1105,5,Andrea Barnett,1966-08-29,Single
1106,5,Catherine Brooks-Cook,1948-05-14,Single
1107,10,Wendy Wratt,1984-01-29,Single
1108,10,Darryl McKay,1971-10-06,Single
1109,11,Gregory Sullivan,1995-08-25,Married
1110,8,Jennifer Thompson,1979-01-29,Married
1111,3,Raymond Millar,1958-05-31,Single
1112,8,Melissa Davis,1986-11-06,Single
1113,9,Elizabeth Williams,1997-10-15,Single
1114,8,Natalie Bird,1952-08-02,Single
1115,6,Jillian Matthews,1966-10-03,Single
1116,6,Mia Hook-Evans,1968-09-23,Married
1117,9,Marie Gardner,2000-08-09,Single
